Id,In-degree,Out-degree,Degree,Weighted In,Weighted Out,Weighted degree,Eccentricity,Closeness centrality,Harmonic closeness,Betweenness centrality,Authority,Hub,PageRank,Eigenvector Centrality,Clustering coef
Harry,25,22,47,97.0,62.0,159.0,3.0,0.6981132075471698,0.7927927927927928,0.40903516548463353,0.58608395,0.53700364,0.1868149002090812,1.0,0.052955664694309235
Dudley,3,3,6,6.0,7.0,13.0,4.0,0.43023255813953487,0.4752252252252253,0.01551418439716312,0.1357319,0.117399864,0.027170682933834466,0.2810145056986577,0.5
Aunt Petunia,4,3,7,6.0,8.0,14.0,4.0,0.43023255813953487,0.4752252252252253,0.01662234042553191,0.13581648,0.13839872,0.030957819082585922,0.2819385679954532,0.4166666567325592
Uncle Vernon,3,4,7,4.0,18.0,22.0,4.0,0.4625,0.5112612612612611,0.0036938534278959803,0.15115005,0.18074894,0.02570979399347432,0.3114569209240556,0.6666666865348816
Hagrid,7,11,18,14.0,28.0,42.0,3.0,0.5441176470588235,0.626126126126126,0.08945035460992909,0.28246245,0.27800146,0.05178671097041878,0.4866034101199258,0.10606060922145844
Dedalus Diggle,1,1,2,1.0,1.0,2.0,4.0,0.4157303370786517,0.4436936936936938,0.0,0.0851342,0.09291688,0.012935448364156651,0.17707507383321858,0.0
Griphook,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12920825,0.0,0.016937834017291747,0.26151016887552747,1.0
Mr. Ollivander,1,2,3,1.0,2.0,3.0,4.0,0.4457831325301205,0.47972972972972966,0.0,0.0851342,0.13769807,0.012935448364156651,0.17707507383321858,1.0
Hedwig,1,1,2,1.0,1.0,2.0,4.0,0.4157303370786517,0.4436936936936938,0.0,0.0851342,0.09291688,0.012935448364156651,0.17707507383321858,0.0
Fred,3,1,4,4.0,5.0,9.0,4.0,0.4157303370786517,0.4436936936936938,0.0,0.19632836,0.09291688,0.01965401455189164,0.32458792051214397,1.0
George,2,3,5,3.0,3.0,6.0,4.0,0.43529411764705883,0.4797297297297297,4.432624113475177E-4,0.13748775,0.14702955,0.015207884820704447,0.23730596540340668,0.5
Ron,10,12,22,33.0,23.0,56.0,3.0,0.5606060606060606,0.644144144144144,0.12450502364066193,0.28041816,0.37114483,0.06279116991705173,0.49035548082092384,0.09150326997041702
Dumbledore,4,4,8,7.0,14.0,21.0,3.0,0.47435897435897434,0.518018018018018,0.029994089834515368,0.16418555,0.180067,0.024925850592162613,0.2816337162462584,0.25
Quirrell,6,2,8,9.0,7.0,16.0,4.0,0.42528735632183906,0.46171171171171177,0.008939125295508273,0.22285186,0.102480166,0.03980407153740268,0.3874792980198594,0.30000001192092896
Percy,3,2,5,4.0,2.0,6.0,4.0,0.37755102040816324,0.41666666666666674,0.016437647754137114,0.11847003,0.045603283,0.019674703611402982,0.22022836010981298,0.25
Bloody Baron,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0851342,0.0,0.012935448364156651,0.17707507383321858,0.0
Malfoy,5,3,8,5.0,4.0,9.0,4.0,0.43529411764705883,0.4797297297297298,0.0380466903073286,0.21326157,0.10519236,0.03161493549747335,0.3495936224792587,0.190476194024086
Hermione,3,8,11,14.0,20.0,34.0,4.0,0.5068493150684932,0.5788288288288287,0.007262115839243499,0.18804885,0.33022603,0.02138396374847894,0.3487921239842648,0.375
Filch,1,2,3,2.0,2.0,4.0,4.0,0.44047619047619047,0.4752252252252252,0.0,0.0851342,0.13737397,0.012935448364156651,0.17707507383321858,1.0
Parvati Patil,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1439748,0.0,0.017381578095343846,0.26435702894195584,1.0
Snape,1,3,4,3.0,9.0,12.0,4.0,0.43529411764705883,0.4797297297297298,0.01551418439716312,0.0851342,0.13155408,0.012935448364156651,0.17707507383321858,0.3333333432674408
Neville,5,5,10,7.0,6.0,13.0,4.0,0.46835443037974683,0.5247747747747746,0.02603427895981088,0.23303618,0.20862883,0.03672925109719913,0.37053866669350816,0.3571428656578064
Madam Pomfrey,2,2,4,2.0,2.0,4.0,3.0,0.43529411764705883,0.4684684684684685,0.015883569739952717,0.1439748,0.099955216,0.017381578095343846,0.26435702894195584,0.5
Scabbers,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.058840603,0.0,0.010164336439573339,0.08728195510873737,0.0
Seamus,3,1,4,3.0,1.0,4.0,4.0,0.42045454545454547,0.44819819819819834,0.0,0.14427012,0.09291688,0.01868211372337977,0.21262589284549716,0.9166666865348816
Dean,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.058840603,0.0,0.010164336439573339,0.08728195510873737,0.0
Trevor,2,1,3,2.0,1.0,3.0,5.0,0.3217391304347826,0.34774774774774775,0.0,0.09191657,0.03694521,0.01640967726683197,0.15239500127530922,1.0
Flamel,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.044074044,0.0,0.009720592361521242,0.08443509504230892,0.0
Norbert,2,1,3,2.0,1.0,3.0,4.0,0.3557692307692308,0.38513513513513525,0.0020685579196217494,0.06075152,0.04478118,0.018679379187333617,0.1466221377325139,0.0
Ronan,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04521039,0.0,0.014580978937661275,0.0862058457806411,0.0
the stranger,1,0,1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.044074044,0.0,0.009720592361521242,0.08443509504230892,0.0
Voldemort,2,2,4,3.0,2.0,5.0,4.0,0.37373737373737376,0.4144144144144145,0.001145094562647754,0.06032151,0.07978769,0.02662939512312873,0.1521590220756548,0.3333333432674408
Mrs. Figg,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01861275,0.0,0.013416916257180136,0.04910006360699118,0.0
Professor McGonagall,2,5,7,4.0,8.0,12.0,3.0,0.47435897435897434,0.5270270270270269,0.018062943262411348,0.044395074,0.19459303,0.01840499270040582,0.09659073544975959,0.3333333432674408
Wood,1,1,2,1.0,2.0,3.0,3.0,0.42528735632183906,0.45045045045045057,0.0,0.030850666,0.09291688,0.008845836707116979,0.018352796632398756,0.5
Fang,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016677473,0.0,0.014676993534198522,0.06218704269020487,0.0
Fluffy,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020856759,0.0,0.00938368928782472,0.031454663631878016,0.0
Peeves,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007229807,0.0,0.014080462924420164,0.039669593832054095,0.0
Professor Flitwick,0,1,1,0.0,1.0,1.0,4.0,0.3275862068965517,0.3508771929824562,0.0,0.0,0.026029736,0.005718206708386145,0.0,0.0
Firenze,0,1,1,0.0,4.0,4.0,4.0,0.4175824175824176,0.44517543859649134,0.0,0.0,0.09291688,0.005718206708386145,0.0,0.0
Madam Hooch,0,1,1,0.0,1.0,1.0,5.0,0.3089430894308943,0.3342105263157894,0.0,0.0,0.033810176,0.005718206708386145,0.0,0.0
Mrs. Norris,0,1,1,0.0,1.0,1.0,4.0,0.36538461538461536,0.3947368421052633,0.0,0.0,0.04445708,0.005718206708386145,0.0,0.0
Bane,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0071675885,0.005718206708386145,0.0,0.0
Mr. Weasley,0,2,2,0.0,2.0,2.0,4.0,0.38,0.41885964912280715,0.0,0.0,0.06323914,0.005718206708386145,0.0,0.5
the ghost,0,1,1,0.0,1.0,1.0,4.0,0.4175824175824176,0.44517543859649134,0.0,0.0,0.09291688,0.005718206708386145,0.0,0.0
The white queen,0,1,1,0.0,2.0,2.0,4.0,0.36538461538461536,0.3947368421052633,0.0,0.0,0.04445708,0.005718206708386145,0.0,0.0
Madam Malkin,0,1,1,0.0,1.0,1.0,4.0,0.4175824175824176,0.44517543859649134,0.0,0.0,0.09291688,0.005718206708386145,0.0,0.0
The zoo director,0,1,1,0.0,1.0,1.0,5.0,0.3064516129032258,0.3320175438596491,0.0,0.0,0.021532144,0.005718206708386145,0.0,0.0
Doris Crockford,0,1,1,0.0,1.0,1.0,4.0,0.4175824175824176,0.44517543859649134,0.0,0.0,0.09291688,0.005718206708386145,0.0,0.0
