Id,In-degree,Out-degree,Degree,Weighted In,Weighted Out,Weighted degree,Eccentricity,Closeness centrality,Harmonic closeness,Betweenness centrality,Authority,Hub,PageRank,Eigenvector Centrality,Clustering coef
Crabbe,1,1,2,1.0,1.0,2.0,5.0,0.3111111111111111,0.3301587301587302,0.0,0.072056726,0.019195218,0.008740790765889276,0.1499395481891349,1.0
Fred,1,2,3,2.0,4.0,6.0,4.0,0.45161290322580644,0.4821428571428569,0.0,0.072056726,0.08264627,0.008740790765889276,0.1499395481891349,1.0
George,1,3,4,1.0,3.0,4.0,3.0,0.47191011235955055,0.5039682539682537,0.03176470588235294,0.072056726,0.09597044,0.01227594588563739,0.15143894367102625,0.3333333432674408
Hagrid,2,7,9,5.0,11.0,16.0,4.0,0.4772727272727273,0.5416666666666664,0.009065359477124182,0.11286943,0.22924088,0.012542578320561392,0.22951015586151324,0.4047619104385376
Scabbers,4,2,6,8.0,3.0,11.0,5.0,0.3387096774193548,0.3757936507936509,8.627450980392156E-4,0.18536425,0.05573657,0.026902099177394792,0.42019283267567925,0.8500000238418579
James,4,1,5,6.0,1.0,7.0,5.0,0.3333333333333333,0.3599206349206349,2.287581699346405E-4,0.15020591,0.036013268,0.02765317048213503,0.3760407470921457,0.6666666865348816
Katie,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.072056726,0.0,0.008740790765889276,0.1499395481891349,0.0
Wood,1,4,5,1.0,7.0,8.0,4.0,0.47191011235955055,0.5138888888888887,0.01647058823529412,0.072056726,0.13293834,0.008740790765889276,0.1499395481891349,0.5
Snape,5,6,11,6.0,14.0,20.0,4.0,0.4827586206896552,0.5376984126984125,0.02069934640522876,0.18668377,0.18847913,0.03282624857571724,0.4553270076279367,0.3035714328289032
Black,11,8,19,21.0,16.0,37.0,4.0,0.49411764705882355,0.5615079365079363,0.05775474634298164,0.27334237,0.25589907,0.07807220982303519,0.6326478160509169,0.23626373708248138
Pettigrew,6,5,11,9.0,6.0,15.0,4.0,0.47191011235955055,0.5218253968253966,0.013403361344537814,0.22546098,0.14877771,0.035176990782438515,0.49346420900227744,0.4285714328289032
Madam Pomfrey,2,1,3,2.0,1.0,3.0,5.0,0.3387096774193548,0.36388888888888904,1.96078431372549E-4,0.08832563,0.042352486,0.01138797767746887,0.1765183160418264,0.6666666865348816
the boggart,1,1,2,1.0,1.0,2.0,4.0,0.44680851063829785,0.470238095238095,0.0,0.038779728,0.06970867,0.0102310160019219,0.09996780020050852,1.0
Macnair,2,0,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04647173,0.0,0.008328755340922749,0.06042964633253589,0.0
Trevor,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024832409,0.0,0.008808226988013488,0.0651691788246019,0.0
Lily,3,0,3,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.089819685,0.0,0.018227897998973647,0.21093084871990292,0.8333333134651184
Filch,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017750306,0.0,0.0073353376609241105,0.043519416664535085,0.0
Percy,1,1,2,1.0,4.0,5.0,4.0,0.44680851063829785,0.470238095238095,0.0,0.017750306,0.06970867,0.0073353376609241105,0.043519416664535085,1.0
Diggory,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017514827,0.0,0.006016055908664462,0.023000571184286396,0.0
Aunt Marge,0,2,2,0.0,4.0,4.0,4.0,0.4489795918367347,0.4791666666666664,0.0,0.0,0.07094008,0.004158494458255434,0.0,0.5
Aunt Petunia,1,1,2,1.0,1.0,2.0,4.0,0.44329896907216493,0.4670542635658912,0.0,0.009346462,0.06970867,0.00592607201812949,0.0014993954818913492,0.5
Dudley,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009346462,0.0,0.007873617359073489,0.023000571184286396,0.0
Bole,1,1,2,1.0,1.0,2.0,4.0,0.3181818181818182,0.33531746031746035,0.01607843137254902,0.01264425,0.0,0.007637209389783956,0.0238251396022839,0.0
Ginny,1,1,2,1.0,1.0,2.0,4.0,0.44680851063829785,0.470238095238095,0.0,0.015025037,0.06970867,0.008694818461941811,0.03150616898732647,1.0
Parvati,0,2,2,0.0,2.0,2.0,4.0,0.4479166666666667,0.4786821705426354,0.0,0.0,0.10282212,0.004158494458255434,0.0,1.0
Ern,0,1,1,0.0,1.0,1.0,5.0,0.3359375,0.3631782945736434,0.0,0.0,0.036013268,0.004158494458255434,0.0,0.0
Alicia,1,1,2,1.0,1.0,2.0,3.0,0.45161290322580644,0.47222222222222193,0.01607843137254902,0.0,0.06970867,0.010651691371230693,0.005299174214131432,0.0
Cho,0,1,1,0.0,2.0,2.0,4.0,0.44329896907216493,0.4670542635658912,0.0,0.0,0.06970867,0.004158494458255434,0.0,0.0
Ripper,0,1,1,0.0,1.0,1.0,4.0,0.44329896907216493,0.4670542635658912,0.0,0.0,0.06970867,0.004158494458255434,0.0,0.0
Penelope,0,1,1,0.0,1.0,1.0,4.0,0.44329896907216493,0.4670542635658912,0.0,0.0,0.06970867,0.004158494458255434,0.0,0.0
the Whomping Willow,0,1,1,0.0,1.0,1.0,5.0,0.33858267716535434,0.3631782945736436,0.0,0.0,0.042352486,0.004158494458255434,0.0,0.0
Florean Fortescue,0,1,1,0.0,1.0,1.0,4.0,0.44329896907216493,0.4670542635658912,0.0,0.0,0.06970867,0.004158494458255434,0.0,0.0
